season_year,team_code,team_draft_code,change_type,player_name,draft_round,draft_pick,final_slot,final_is_starter
2017,SSS,SSS,dropped,Pierre Garcon,9,8,,
2017,SSS,SSS,dropped,Willie Snead,10,5,,
2017,SSS,SSS,dropped,Eli Manning,11,8,,
2017,PITB,PTB,kept,Jaguars D/ST,14,1,D/ST,True
2017,PITB,PTB,kept,Cam Newton,7,12,QB,True
2017,PITB,PTB,kept,Jordan Matthews,16,1,Bench,False
2017,PITB,PTB,kept,Adam Vinatieri,13,12,Bench,False
2017,PITB,PTB,kept,Jay Ajayi,2,1,RB,True
2017,PITB,PTB,kept,Dak Prescott,10,1,Bench,False
2017,PITB,PTB,kept,Zach Ertz,9,12,TE,True
2017,PITB,PTB,kept,Giovani Bernard,11,12,Bench,False
2017,PITB,PTB,kept,Duke Johnson Jr.,15,12,Bench,False
2017,PITB,PTB,kept,Jordan Howard,1,12,RB,True
2017,PITB,PTB,kept,Michael Crabtree,5,12,WR,True
2017,PITB,PTB,kept,Demaryius Thomas,3,12,WR,True
2017,PITB,PTB,added,Sterling Shepard,,,Bench,False
2017,PITB,PTB,added,Nick Rose,,,K,True
2017,PITB,PTB,added,Devin Funchess,,,FLEX,True
2017,PITB,PTB,added,Ed Dickson,,,Bench,False
2017,PITB,PTB,dropped,Terrelle Pryor Sr.,4,1,,
2017,PITB,PTB,dropped,Anquan Boldin,12,1,,
2017,PITB,PTB,dropped,Paul Perkins,8,1,,
2017,PITB,PTB,dropped,Julian Edelman,6,1,,
2017,JAGB,JAG,kept,Rob Gronkowski,1,5,TE,True
2017,JAGB,JAG,kept,Derrick Henry,7,5,RB,True
2017,JAGB,JAG,kept,DeMarco Murray,2,8,Bench,False
2017,JAGB,JAG,kept,Matt Bryant,13,5,K,True
2017,JAGB,JAG,kept,Randall Cobb,9,5,Bench,False
2017,JAGB,JAG,kept,DeAndre Hopkins,3,5,Bench,False
2017,JAGB,JAG,kept,Tevin Coleman,6,8,FLEX,True
2017,JAGB,JAG,added,Patriots D/ST,,,D/ST,True
2017,JAGB,JAG,added,Jason Witten,,,Bench,False
2017,JAGB,JAG,added,Martavis Bryant,,,WR,True
2017,JAGB,JAG,added,Will Fuller V,,,WR,True
2017,JAGB,JAG,added,Eagles D/ST,,,Bench,False
2017,JAGB,JAG,added,Blake Bortles,,,QB,True
2017,JAGB,JAG,added,Mike Davis,,,RB,True
2017,JAGB,JAG,added,Rod Smith,,,Bench,False
2017,JAGB,JAG,added,Jake Elliott,,,Bench,False
2017,JAGB,JAG,dropped,Torrey Smith,12,8,,
2017,JAGB,JAG,dropped,Texans D/ST,11,5,,
2017,JAGB,JAG,dropped,Andrew Luck,8,8,,
2017,JAGB,JAG,dropped,Allen Hurns,14,8,,
2017,JAGB,JAG,dropped,Jarvis Landry,4,8,,
2017,JAGB,JAG,dropped,Ben Roethlisberger,10,8,,
2017,JAGB,JAG,dropped,Coby Fleener,15,5,,
2017,JAGB,JAG,dropped,Adrian Peterson,5,5,,
2017,LNO,LNO,kept,DeVante Parker,6,11,Bench,False
2017,LNO,LNO,kept,Doug Martin,9,2,Bench,False
2017,LNO,LNO,kept,Tom Brady,3,2,QB,True
2017,LNO,LNO,kept,Ty Montgomery,4,11,Bench,False
2017,LNO,LNO,kept,Emmanuel Sanders,7,2,Bench,False
2017,LNO,LNO,kept,T.Y. Hilton,2,11,WR,True
2017,LNO,LNO,added,Lions D/ST,,,D/ST,True
2017,LNO,LNO,added,Tyler Kroft,,,Bench,False
2017,LNO,LNO,added,Samaje Perine,,,RB,True
2017,LNO,LNO,added,Robby Anderson,,,FLEX,True
2017,LNO,LNO,added,Jermaine Kearse,,,Bench,False
2017,LNO,LNO,added,Kenny Stills,,,WR,True
2017,LNO,LNO,added,Tyler Lockett,,,Bench,False
2017,LNO,LNO,added,Wil Lutz,,,K,True
2017,LNO,LNO,added,Jared Cook,,,TE,True
2017,LNO,LNO,added,Jonathan Stewart,,,RB,True
2017,LNO,LNO,dropped,Sammy Watkins,5,2,,
2017,LNO,LNO,dropped,Tyler Eifert,8,11,,
2017,LNO,LNO,dropped,Andy Dalton,13,2,,
2017,LNO,LNO,dropped,Kenny Britt,11,2,,
2017,LNO,LNO,dropped,Mike Wallace,14,11,,
2017,LNO,LNO,dropped,Panthers D/ST,12,11,,
2017,LNO,LNO,dropped,Wendell Smallwood,10,11,,
2017,LNO,LNO,dropped,Dan Bailey,15,2,,
2017,LNO,LNO,dropped,David Johnson,1,2,,
2017,CHLK,CHLK,kept,Cooper Kupp,11,4,Bench,False
2017,CHLK,CHLK,kept,Derek Carr,7,4,QB,True
2017,CHLK,CHLK,kept,Marcus Mariota,8,9,Bench,False
2017,CHLK,CHLK,kept,Jimmy Graham,5,4,TE,True
2017,CHLK,CHLK,kept,Carlos Hyde,3,4,RB,True
2017,CHLK,CHLK,kept,Davante Adams,4,9,WR,True
2017,CHLK,CHLK,kept,Christian McCaffrey,2,9,FLEX,True
2017,CHLK,CHLK,added,Jamaal Williams,,,RB,True
2017,CHLK,CHLK,added,Nelson Agholor,,,WR,True
2017,CHLK,CHLK,added,Rex Burkhead,,,Bench,False
2017,CHLK,CHLK,added,JuJu Smith-Schuster,,,Bench,False
2017,CHLK,CHLK,added,Austin Ekeler,,,Bench,False
2017,CHLK,CHLK,added,Harrison Butker,,,K,True
2017,CHLK,CHLK,added,Damien Williams,,,Bench,False
2017,CHLK,CHLK,added,Paul Richardson,,,Bench,False
2017,CHLK,CHLK,added,Titans D/ST,,,D/ST,True
2017,CHLK,CHLK,dropped,Samaje Perine,9,4,,
2017,CHLK,CHLK,dropped,LeGarrette Blount,6,9,,
2017,CHLK,CHLK,dropped,Odell Beckham Jr.,1,4,,
2017,CHLK,CHLK,dropped,Dustin Hopkins,15,4,,
2017,CHLK,CHLK,dropped,Kenny Golladay,13,4,,
2017,CHLK,CHLK,dropped,Jamaal Charles,14,9,,
2017,CHLK,CHLK,dropped,Jonathan Stewart,12,9,,
2017,CHLK,CHLK,dropped,Broncos D/ST,10,9,,
2017,DKEG,DKGG,kept,Chiefs D/ST,9,11,D/ST,True
2017,DKEG,DKGG,kept,Kareem Hunt,5,11,RB,True
2017,DKEG,DKGG,kept,Justin Tucker,8,2,K,True
2017,DKEG,DKGG,kept,Chris Hogan,14,2,Bench,False
2017,DKEG,DKGG,kept,Greg Olsen,6,2,Bench,False
2017,DKEG,DKGG,kept,Kelvin Benjamin,3,11,Bench,False
2017,DKEG,DKGG,kept,Jordy Nelson,1,11,Bench,False
2017,DKEG,DKGG,kept,Alex Smith,16,2,QB,True
2017,DKEG,DKGG,added,Phillip Dorsett,,,Bench,False
2017,DKEG,DKGG,added,Robert Woods,,,WR,True
2017,DKEG,DKGG,added,Packers D/ST,,,Bench,False
2017,DKEG,DKGG,added,Jameis Winston,,,Bench,False
2017,DKEG,DKGG,added,Kenyan Drake,,,RB,True
2017,DKEG,DKGG,added,Evan Engram,,,TE,True
2017,DKEG,DKGG,added,Mike Wallace,,,WR,True
2017,DKEG,DKGG,added,Kerwynn Williams,,,FLEX,True
2017,DKEG,DKGG,dropped,Josh Doctson,13,11,,
2017,DKEG,DKGG,dropped,Jacquizz Rodgers,15,11,,
2017,DKEG,DKGG,dropped,Thomas Rawls,12,2,,
2017,DKEG,DKGG,dropped,Aaron Rodgers,2,2,,
2017,DKEG,DKGG,dropped,Tyler Lockett,11,11,,
2017,DKEG,DKGG,dropped,Jeremy Maclin,10,2,,
2017,DKEG,DKGG,dropped,Mike Gillislee,4,2,,
2017,DKEG,DKGG,dropped,Terrance West,7,11,,
2017,MRYJ,MRYJ,kept,Delanie Walker,7,1,TE,True
2017,MRYJ,MRYJ,kept,Le'Veon Bell,1,1,FLEX,True
2017,MRYJ,MRYJ,kept,Brandin Cooks,3,1,WR,True
2017,MRYJ,MRYJ,kept,Marlon Mack,10,12,Bench,False
2017,MRYJ,MRYJ,kept,Michael Thomas,6,12,WR,True
2017,MRYJ,MRYJ,kept,Drew Brees,4,12,QB,True
2017,MRYJ,MRYJ,added,Javorius Allen,,,Bench,False
2017,MRYJ,MRYJ,added,Alex Collins,,,RB,True
2017,MRYJ,MRYJ,added,Eli Rogers,,,Bench,False
2017,MRYJ,MRYJ,added,Josh Doctson,,,Bench,False
2017,MRYJ,MRYJ,added,Sammy Watkins,,,Bench,False
2017,MRYJ,MRYJ,added,Bears D/ST,,,D/ST,True
2017,MRYJ,MRYJ,added,Chargers D/ST,,,Bench,False
2017,MRYJ,MRYJ,added,Phil Dawson,,,K,True
2017,MRYJ,MRYJ,added,Sam Ficken,,,Bench,False
2017,MRYJ,MRYJ,added,Todd Gurley II,,,RB,True
2017,MRYJ,MRYJ,dropped,Stefon Diggs,5,1,,
2017,MRYJ,MRYJ,dropped,James Conner,13,1,,
2017,MRYJ,MRYJ,dropped,Theo Riddick,12,12,,
2017,MRYJ,MRYJ,dropped,Sam Bradford,15,1,,
2017,MRYJ,MRYJ,dropped,Corey Coleman,8,12,,
2017,MRYJ,MRYJ,dropped,Ezekiel Elliott,2,12,,
2017,MRYJ,MRYJ,dropped,Darren McFadden,9,1,,
2017,MRYJ,MRYJ,dropped,Ravens D/ST,14,12,,
2017,MRYJ,MRYJ,dropped,Tyrell Williams,11,1,,
2017,WZRD,WWZ,kept,Marvin Jones Jr.,9,9,FLEX,True
2017,WZRD,WWZ,kept,Jordan Reed,5,9,Bench,False
2017,WZRD,WWZ,kept,Matt Forte,8,4,RB,True
2017,WZRD,WWZ,kept,James White,7,9,Bench,False
2017,WZRD,WWZ,kept,Mason Crosby,15,9,Bench,False
2017,WZRD,WWZ,kept,Matt Ryan,4,4,QB,True
2017,WZRD,WWZ,kept,A.J. Green,1,9,WR,True
2017,WZRD,WWZ,kept,Frank Gore,6,4,RB,True
2017,WZRD,WWZ,kept,Alshon Jeffery,3,9,WR,True
2017,WZRD,WWZ,kept,Stephen Gostkowski,10,4,K,True
2017,WZRD,WWZ,added,Ameer Abdullah,,,Bench,False
2017,WZRD,WWZ,added,Cardinals D/ST,,,D/ST,True
2017,WZRD,WWZ,added,Jarvis Landry,,,Bench,False
2017,WZRD,WWZ,added,Jamison Crowder,,,Bench,False
2017,WZRD,WWZ,added,Marqise Lee,,,Bench,False
2017,WZRD,WWZ,added,Vernon Davis,,,TE,True
2017,WZRD,WWZ,dropped,Patriots D/ST,12,4,,
2017,WZRD,WWZ,dropped,Amari Cooper,2,4,,
2017,WZRD,WWZ,dropped,Ted Ginn Jr.,16,4,,
2017,WZRD,WWZ,dropped,Martellus Bennett,11,9,,
2017,WZRD,WWZ,dropped,Jack Doyle,14,4,,
2017,WZRD,WWZ,dropped,Joe Flacco,13,9,,
