season_year,week,team_code,change_type,player_name,previous_week,draft_round,draft_pick,slot_type,is_starter
2023,2,JAGB,dropped,Taysom Hill,1,15,10,,
2023,3,JAGB,added,Elijah Moore,,12,4,bench,False
2023,3,JAGB,added,Zach Ertz,,,,starters,False
2023,3,JAGB,dropped,Pat Freiermuth,2,11,10,,
2023,3,JAGB,dropped,J.K. Dobbins,2,4,3,,
2023,4,JAGB,added,Jake Ferguson,,,,starters,False
2023,4,JAGB,dropped,Zach Ertz,3,,,,
2023,6,JAGB,added,Chuba Hubbard,,,,bench,False
2023,6,JAGB,dropped,Elijah Moore,5,12,4,,
2023,7,JAGB,added,Dawson Knox,,,,starters,False
2023,7,JAGB,added,Cameron Dicker,,,,starters,False
2023,7,JAGB,dropped,Tyler Boyd,6,9,10,,
2023,7,JAGB,dropped,Jerick Mckinnon,6,10,3,,
2023,9,JAGB,added,Odell Beckham Jr.,,8,10,bench,False
2023,9,JAGB,dropped,Dawson Knox,8,,,,
2023,13,JAGB,added,Rams D/ST,,,,starters,False
2023,13,JAGB,dropped,Evan Mcpherson,12,12,3,,
2023,15,JAGB,added,Jake Moody,,16,2,starters,False
2023,15,JAGB,dropped,Cameron Dicker,14,,,,
2023,16,JAGB,added,Tyler Bass,,14,2,starters,False
2023,16,JAGB,added,Broncos D/ST,,,,starters,False
2023,16,JAGB,dropped,Curtis Samuel,15,14,3,,
2023,16,JAGB,dropped,Jake Moody,15,16,2,,
2023,17,JAGB,added,Chase McLaughlin,,,,starters,False
2023,17,JAGB,dropped,Broncos D/St,16,,,,
2023,1,MXLB,draft_kept,Quentin Johnston,,10,2,bench,False
2023,1,MXLB,draft_kept,Breece Hall,,6,2,bench,False
2023,1,MXLB,draft_kept,Diontae Johnson,,8,2,starters,False
2023,1,MXLB,draft_kept,Tyler Bass,,14,2,starters,False
2023,1,MXLB,draft_kept,49ers D/ST,,9,11,starters,False
2023,1,MXLB,draft_kept,Tyjae Spears,,11,11,bench,False
2023,1,MXLB,draft_kept,Justin Fields,,4,2,starters,False
2023,1,MXLB,draft_kept,Kyle Pitts,,7,11,starters,False
2023,1,MXLB,draft_kept,Michael Mayer,,15,11,bench,False
2023,1,MXLB,draft_kept,Chris Godwin,,5,11,starters,False
2023,1,MXLB,draft_kept,Derrick Henry,,1,11,starters,False
2023,1,MXLB,draft_kept,Jonathan Taylor,,2,2,bench,False
2023,1,MXLB,draft_kept,Tee Higgins,,3,11,starters,False
2023,1,MXLB,draft_kept,Bryce Young,,12,2,bench,False
2023,1,MXLB,added,Devin Singletary,,,,bench,False
2023,1,MXLB,added,Deon Jackson,,,,starters,False
2023,1,MXLB,dropped,Jake Moody,0,16,2,,
2023,1,MXLB,dropped,Kenyan Drake,0,13,11,,
2023,2,MXLB,added,Kenneth Gainwell,,,,bench,False
2023,2,MXLB,added,Puka Nacua,,,,bench,False
2023,2,MXLB,added,Joshua Kelley,,,,starters,False
2023,2,MXLB,dropped,Devin Singletary,1,,,,
2023,2,MXLB,dropped,Michael Mayer,1,15,11,,
2023,2,MXLB,dropped,Deon Jackson,1,,,,
2023,4,MXLB,added,C.J. Stroud,,14,8,bench,False
2023,4,MXLB,added,Marvin Mims Jr.,,,,bench,False
2023,4,MXLB,dropped,Bryce Young,3,12,2,,
2023,4,MXLB,dropped,Diontae Johnson,3,8,2,,
2023,6,MXLB,added,Salvon Ahmed,,,,bench,False
2023,6,MXLB,dropped,Joshua Kelley,5,,,,
2023,7,MXLB,added,Kendrick Bourne,,,,starters,False
2023,7,MXLB,added,Baker Mayfield,,,,starters,False
2023,7,MXLB,added,Latavius Murray,,,,starters,False
2023,7,MXLB,dropped,Kenneth Gainwell,6,,,,
2023,7,MXLB,dropped,Salvon Ahmed,6,,,,
2023,7,MXLB,dropped,Marvin Mims Jr.,6,,,,
2023,8,MXLB,added,Taysom Hill,,15,10,bench,False
2023,8,MXLB,added,Vikings D/ST,,,,starters,False
2023,8,MXLB,dropped,49Ers D/St,7,9,11,,
2023,8,MXLB,dropped,Baker Mayfield,7,,,,
2023,9,MXLB,added,Trevor Lawrence,,4,12,bench,False
2023,9,MXLB,added,Keaontay Ingram,,,,bench,False
2023,9,MXLB,added,Joshua Dobbs,,,,bench,False
2023,9,MXLB,dropped,Kendrick Bourne,8,,,,
2023,9,MXLB,dropped,Quentin Johnston,8,10,2,,
2023,9,MXLB,dropped,Latavius Murray,8,,,,
2023,10,MXLB,added,Noah Brown,,,,starters,False
2023,10,MXLB,added,Nico Collins,,,,bench,False
2023,10,MXLB,dropped,Taysom Hill,9,15,10,,
2023,10,MXLB,dropped,Keaontay Ingram,9,,,,
2023,11,MXLB,added,Dalton Schultz,,15,3,starters,False
2023,11,MXLB,added,Saquon Barkley,,1,8,starters,False
2023,11,MXLB,added,Deebo Samuel,,2,5,starters,False
2023,11,MXLB,dropped,Jonathan Taylor,10,2,2,,
2023,11,MXLB,dropped,Kyle Pitts,10,7,11,,
2023,11,MXLB,dropped,Joshua Dobbs,10,,,,
2023,13,MXLB,added,Chris Boswell,,,,starters,False
2023,13,MXLB,added,Buccaneers D/ST,,,,starters,False
2023,13,MXLB,added,Juwan Johnson,,,,starters,False
2023,13,MXLB,dropped,Tyler Bass,12,14,2,,
2023,13,MXLB,dropped,Vikings D/St,12,,,,
2023,13,MXLB,dropped,Tyjae Spears,12,11,11,,
2023,14,MXLB,added,Brevin Jordan,,,,starters,False
2023,14,MXLB,added,Darren Waller,,6,6,bench,False
2023,14,MXLB,dropped,Noah Brown,13,,,,
2023,14,MXLB,dropped,Juwan Johnson,13,,,,
2023,15,MXLB,added,Dalvin Cook,,4,5,bench,False
2023,15,MXLB,added,Jason Myers,,16,6,starters,False
2023,15,MXLB,added,Saints D/ST,,14,10,starters,False
2023,15,MXLB,dropped,Chris Boswell,14,,,,
2023,15,MXLB,dropped,Buccaneers D/St,14,,,,
2023,15,MXLB,dropped,Brevin Jordan,14,,,,
2023,16,MXLB,added,Texans D/ST,,,,starters,False
2023,16,MXLB,dropped,Saints D/St,15,14,10,,
2023,17,MXLB,added,Cole Kmet,,11,2,bench,False
2023,17,MXLB,dropped,Dalvin Cook,16,4,5,,
2023,1,TACT,draft_kept,Davante Adams,,2,7,starters,False
2023,1,TACT,draft_kept,Tyreek Hill,,1,6,starters,False
2023,1,TACT,draft_kept,Harrison Butker,,9,6,starters,False
2023,1,TACT,draft_kept,Jordan Love,,13,6,bench,False
2023,1,TACT,draft_kept,Evan Engram,,8,7,starters,False
2023,1,TACT,draft_kept,Kenneth Walker III,,4,7,starters,False
2023,1,TACT,draft_kept,Jamaal Williams,,6,7,starters,False
2023,1,TACT,draft_kept,D'Andre Swift,,7,6,bench,False
2023,1,TACT,draft_kept,Tyler Allgeier,,10,7,bench,False
2023,1,TACT,draft_kept,Luke Musgrave,,14,7,bench,False
2023,1,TACT,draft_kept,Bills D/ST,,12,7,starters,False
2023,1,TACT,draft_kept,Allen Lazard,,11,6,bench,False
2023,1,TACT,draft_kept,Keenan Allen,,5,6,starters,False
2023,1,TACT,draft_kept,Joe Burrow,,3,6,starters,False
2023,1,TACT,draft_kept,Zay Jones,,15,6,bench,False
2023,1,TACT,added,Jayden Reed,,,,bench,False
2023,1,TACT,dropped,Leonard Fournette,0,16,7,,
2023,2,TACT,added,Justice Hill,,,,bench,False
2023,2,TACT,dropped,Jayden Reed,1,,,,
2023,6,TACT,added,Khalil Herbert,,7,12,bench,False
2023,6,TACT,dropped,Jamaal Williams,5,6,7,,
2023,9,TACT,added,Cole Kmet,,11,2,starters,False
2023,9,TACT,dropped,Luke Musgrave,8,14,7,,
2023,10,TACT,added,DJ Chark Jr.,,15,8,bench,False
2023,10,TACT,added,Jayden Reed,,,,starters,False
2023,10,TACT,added,Riley Patterson,,15,2,starters,False
2023,10,TACT,dropped,Allen Lazard,9,11,6,,
2023,10,TACT,dropped,Zay Jones,9,15,6,,
2023,10,TACT,dropped,Jordan Love,9,13,6,,
2023,11,TACT,added,Jordan Love,,13,6,bench,False
2023,11,TACT,dropped,Dj Chark Jr.,10,15,8,,
2023,12,TACT,added,Baker Mayfield,,,,bench,False
2023,12,TACT,added,Broncos D/ST,,,,starters,False
2023,12,TACT,added,Isaiah Likely,,,,bench,False
2023,12,TACT,dropped,Justice Hill,11,,,,
2023,12,TACT,dropped,Joe Burrow,11,3,6,,
2023,12,TACT,dropped,Riley Patterson,11,15,2,,
2023,13,TACT,added,Falcons D/ST,,,,starters,False
2023,13,TACT,added,Kalif Raymond,,,,bench,False
2023,13,TACT,dropped,Baker Mayfield,12,,,,
2023,13,TACT,dropped,Broncos D/St,12,,,,
2023,14,TACT,added,Alec Pierce,,,,bench,False
2023,14,TACT,added,Packers D/ST,,,,starters,False
2023,14,TACT,dropped,Falcons D/St,13,,,,
2023,14,TACT,dropped,Kalif Raymond,13,,,,
2023,15,TACT,added,Rico Dowdle,,,,bench,False
2023,15,TACT,dropped,Packers D/St,14,,,,
2023,16,TACT,added,Dontayvion Wicks,,,,starters,False
2023,16,TACT,added,Tucker Kraft,,,,bench,False
2023,16,TACT,dropped,Cole Kmet,15,11,2,,
2023,16,TACT,dropped,Rico Dowdle,15,,,,
2023,17,TACT,added,Demarcus Robinson,,,,bench,False
2023,17,TACT,dropped,Alec Pierce,16,,,,
2023,1,WZRD,draft_kept,Jerry Jeudy,,5,3,bench,False
2023,1,WZRD,draft_kept,Dalton Schultz,,15,3,starters,False
2023,1,WZRD,draft_kept,Christian Watson,,6,10,bench,False
2023,1,WZRD,draft_kept,Michael Gallup,,13,3,bench,False
2023,1,WZRD,draft_kept,Mark Andrews,,4,10,bench,False
2023,1,WZRD,draft_kept,Saints D/ST,,14,10,starters,False
2023,1,WZRD,draft_kept,Jeff Wilson Jr.,,10,10,bench,False
2023,1,WZRD,draft_kept,Younghoe Koo,,16,10,starters,False
2023,1,WZRD,draft_kept,Amon-Ra St. Brown,,2,10,starters,False
2023,1,WZRD,draft_kept,Kirk Cousins,,11,3,starters,False
2023,1,WZRD,draft_kept,Brian Robinson Jr.,,7,3,starters,False
2023,1,WZRD,draft_kept,Odell Beckham Jr.,,8,10,starters,False
2023,1,WZRD,draft_kept,Michael Thomas,,9,3,bench,False
2023,1,WZRD,draft_kept,Aaron Rodgers,,12,10,bench,False
2023,1,WZRD,draft_kept,Travis Etienne Jr.,,3,3,starters,False
2023,1,WZRD,draft_kept,Austin Ekeler,,1,3,starters,False
2023,2,WZRD,added,Logan Thomas,,,,bench,False
2023,2,WZRD,added,Sam Howell,,,,bench,False
2023,2,WZRD,dropped,Dalton Schultz,1,15,3,,
2023,2,WZRD,dropped,Aaron Rodgers,1,12,10,,
2023,3,WZRD,added,Robert Woods,,,,bench,False
2023,3,WZRD,dropped,Michael Gallup,2,13,3,,
2023,6,WZRD,added,Emari Demercado,,,,bench,False
2023,6,WZRD,dropped,Odell Beckham Jr.,5,8,10,,
2023,7,WZRD,added,Jason Sanders,,,,starters,False
2023,7,WZRD,dropped,Younghoe Koo,6,16,10,,
2023,8,WZRD,added,Michael Gallup,,13,3,bench,False
2023,8,WZRD,dropped,Robert Woods,7,,,,
2023,9,WZRD,added,Will Levis,,,,starters,False
2023,9,WZRD,dropped,Kirk Cousins,8,11,3,,
2023,10,WZRD,added,Younghoe Koo,,16,10,starters,False
2023,10,WZRD,added,DeMario Douglas,,,,bench,False
2023,10,WZRD,added,Aaron Rodgers,,12,10,bench,False
2023,10,WZRD,dropped,Jason Sanders,9,,,,
2023,10,WZRD,dropped,Michael Gallup,9,13,3,,
2023,10,WZRD,dropped,Emari Demercado,9,,,,
2023,11,WZRD,added,Jake Elliott,,,,starters,False
2023,11,WZRD,added,Dolphins D/ST,,16,8,starters,False
2023,11,WZRD,added,Brandin Cooks,,11,9,bench,False
2023,11,WZRD,dropped,Younghoe Koo,10,16,10,,
2023,11,WZRD,dropped,Michael Thomas,10,9,3,,
2023,11,WZRD,dropped,Saints D/St,10,14,10,,
2023,13,WZRD,added,Pat Freiermuth,,11,10,starters,False
2023,13,WZRD,added,Derek Carr,,,,bench,False
2023,13,WZRD,dropped,Aaron Rodgers,12,12,10,,
2023,13,WZRD,dropped,Mark Andrews,12,4,10,,
2023,14,WZRD,added,Gardner Minshew,,,,starters,False
2023,14,WZRD,added,Baker Mayfield,,,,bench,False
2023,14,WZRD,dropped,Will Levis,13,,,,
2023,14,WZRD,dropped,Derek Carr,13,,,,
2023,15,WZRD,added,Jamaal Williams,,6,7,bench,False
2023,15,WZRD,dropped,Jeff Wilson Jr.,14,10,10,,
2023,17,WZRD,added,Falcons D/ST,,,,starters,False
2023,17,WZRD,dropped,Dolphins D/St,16,16,8,,
2023,1,SSBB,draft_kept,Patriots D/ST,,13,7,starters,False
2023,1,SSBB,draft_kept,Zay Flowers,,9,7,bench,False
2023,1,SSBB,draft_kept,Jason Myers,,16,6,starters,False
2023,1,SSBB,draft_kept,Jared Goff,,14,6,bench,False
2023,1,SSBB,draft_kept,Nick Chubb,,1,7,starters,False
2023,1,SSBB,draft_kept,DeVonta Smith,,4,6,starters,False
2023,1,SSBB,draft_kept,Najee Harris,,2,6,starters,False
2023,1,SSBB,draft_kept,Javonte Williams,,5,7,bench,False
2023,1,SSBB,draft_kept,Christian Kirk,,7,7,starters,False
2023,1,SSBB,draft_kept,Rashid Shaheed,,12,6,bench,False
2023,1,SSBB,draft_kept,Darren Waller,,6,6,starters,False
2023,1,SSBB,draft_kept,Lamar Jackson,,3,7,starters,False
2023,1,SSBB,draft_kept,Samaje Perine,,11,7,bench,False
2023,1,SSBB,draft_kept,Courtland Sutton,,10,6,starters,False
2023,1,SSBB,draft_kept,AJ Dillon,,8,6,bench,False
2023,1,SSBB,added,Nico Collins,,,,bench,False
2023,1,SSBB,dropped,Donovan Peoples-Jones,0,15,7,,
2023,2,SSBB,added,Jakobi Meyers,,15,9,bench,False
2023,2,SSBB,added,Jake Moody,,16,2,starters,False
2023,2,SSBB,dropped,Jared Goff,1,14,6,,
2023,2,SSBB,dropped,Jason Myers,1,16,6,,
2023,3,SSBB,added,Chuba Hubbard,,,,bench,False
2023,3,SSBB,dropped,Nick Chubb,2,1,7,,
2023,4,SSBB,added,Keaton Mitchell,,,,bench,False
2023,4,SSBB,dropped,Chuba Hubbard,3,,,,
2023,6,SSBB,added,Falcons D/ST,,,,starters,False
2023,6,SSBB,added,D'Onta Foreman,,13,2,starters,False
2023,6,SSBB,dropped,Patriots D/St,5,13,7,,
2023,6,SSBB,dropped,Keaton Mitchell,5,,,,
2023,7,SSBB,added,Raiders D/ST,,,,starters,False
2023,7,SSBB,added,Diontae Johnson,,8,2,bench,False
2023,7,SSBB,dropped,Falcons D/St,6,,,,
2023,7,SSBB,dropped,Samaje Perine,6,11,7,,
2023,8,SSBB,added,Dolphins D/ST,,16,8,starters,False
2023,8,SSBB,dropped,Raiders D/St,7,,,,
2023,9,SSBB,added,Browns D/ST,,,,starters,False
2023,9,SSBB,added,Luke Musgrave,,14,7,starters,False
2023,9,SSBB,added,Jason Myers,,16,6,starters,False
2023,9,SSBB,dropped,Dolphins D/St,8,16,8,,
2023,9,SSBB,dropped,Jake Moody,8,16,2,,
2023,9,SSBB,dropped,Darren Waller,8,6,6,,
2023,10,SSBB,added,Raiders D/ST,,,,starters,False
2023,10,SSBB,added,Taysom Hill,,15,10,starters,False
2023,10,SSBB,added,Keaton Mitchell,,,,bench,False
2023,10,SSBB,dropped,Nico Collins,9,,,,
2023,10,SSBB,dropped,Luke Musgrave,9,14,7,,
2023,10,SSBB,dropped,Browns D/St,9,,,,
2023,11,SSBB,added,Pat Freiermuth,,11,10,starters,False
2023,11,SSBB,added,Browns D/ST,,,,starters,False
2023,11,SSBB,dropped,Raiders D/St,10,,,,
2023,11,SSBB,dropped,Jakobi Meyers,10,15,9,,
2023,13,SSBB,added,Jake Browning,,,,starters,False
2023,13,SSBB,dropped,Pat Freiermuth,12,11,10,,
2023,14,SSBB,added,Jason Sanders,,,,starters,False
2023,14,SSBB,added,Chigoziem Okonkwo,,14,4,starters,False
2023,14,SSBB,dropped,Christian Kirk,13,7,7,,
2023,14,SSBB,dropped,Jason Myers,13,16,6,,
2023,1,PKMC,draft_kept,Kareem Hunt,,16,11,bench,False
2023,1,PKMC,draft_kept,Riley Patterson,,15,2,starters,False
2023,1,PKMC,draft_kept,Chris Olave,,3,2,starters,False
2023,1,PKMC,draft_kept,James Cook,,6,11,starters,False
2023,1,PKMC,draft_kept,Cam Akers,,4,11,starters,False
2023,1,PKMC,draft_kept,Alvin Kamara,,5,2,bench,False
2023,1,PKMC,draft_kept,Cole Kmet,,11,2,bench,False
2023,1,PKMC,draft_kept,Josh Allen,,2,11,starters,False
2023,1,PKMC,draft_kept,D'Onta Foreman,,13,2,bench,False
2023,1,PKMC,draft_kept,Sam LaPorta,,14,11,starters,False
2023,1,PKMC,draft_kept,Zach Charbonnet,,9,2,bench,False
2023,1,PKMC,draft_kept,Drake London,,7,2,starters,False
2023,1,PKMC,draft_kept,Cowboys D/ST,,10,11,starters,False
2023,1,PKMC,draft_kept,Justin Jefferson,,1,2,starters,False
2023,1,PKMC,draft_kept,Gabe Davis,,8,11,bench,False
2023,1,PKMC,added,Tyler Higbee,,,,bench,False
2023,1,PKMC,dropped,Deuce Vaughn,0,12,11,,
2023,2,PKMC,added,Kyren Williams,,,,starters,False
2023,2,PKMC,dropped,Kareem Hunt,1,16,11,,
2023,3,PKMC,added,Tank Dell,,,,bench,False
2023,3,PKMC,added,Josh Reynolds,,,,bench,False
2023,3,PKMC,dropped,Cole Kmet,2,11,2,,
2023,3,PKMC,dropped,D'Onta Foreman,2,13,2,,
2023,5,PKMC,added,Brett Maher,,,,starters,False
2023,5,PKMC,added,Jaleel McLaughlin,,,,bench,False
2023,5,PKMC,dropped,Riley Patterson,4,15,2,,
2023,5,PKMC,dropped,Josh Reynolds,4,,,,
2023,6,PKMC,added,Keaton Mitchell,,,,bench,False
2023,6,PKMC,dropped,Tyler Higbee,5,,,,
2023,7,PKMC,added,Seahawks D/ST,,,,starters,False
2023,7,PKMC,dropped,Keaton Mitchell,6,,,,
2023,8,PKMC,added,Matt Gay,,,,starters,False
2023,8,PKMC,dropped,Brett Maher,7,,,,
2023,9,PKMC,added,Chigoziem Okonkwo,,14,4,starters,False
2023,9,PKMC,added,Leonard Fournette,,16,7,bench,False
2023,9,PKMC,dropped,Seahawks D/St,8,,,,
2023,9,PKMC,dropped,Jaleel Mclaughlin,8,,,,
2023,10,PKMC,added,Jaleel McLaughlin,,,,bench,False
2023,10,PKMC,dropped,Cam Akers,9,4,11,,
2023,10,PKMC,dropped,Chigoziem Okonkwo,9,14,4,,
2023,11,PKMC,added,Jason Sanders,,,,starters,False
2023,13,PKMC,added,Matthew Stafford,,,,starters,False
2023,13,PKMC,added,Aaron Rodgers,,12,10,bench,False
2023,13,PKMC,dropped,Jason Sanders,12,,,,
2023,13,PKMC,dropped,Jaleel Mclaughlin,12,,,,
2023,14,PKMC,added,Jerick McKinnon,,10,3,bench,False
2023,14,PKMC,dropped,Tank Dell,13,,,,
2023,16,PKMC,added,Trey Sermon,,,,bench,False
2023,16,PKMC,dropped,Aaron Rodgers,15,12,10,,
2023,17,PKMC,added,Clyde Edwards-Helaire,,,,bench,False
2023,17,PKMC,dropped,Jerick Mckinnon,16,10,3,,
2024,1,LNO,draft_kept,Tony Pollard,,7,1,starters,False
2024,1,LNO,draft_kept,Harrison Butker,,13,1,starters,False
2024,1,LNO,draft_kept,T.J. Hockenson,,9,1,bench,False
2024,1,LNO,draft_kept,Jahan Dotson,,14,12,bench,False
2024,1,LNO,draft_kept,Chris Olave,,2,1,starters,False
2024,1,LNO,draft_kept,George Kittle,,6,12,starters,False
2024,1,LNO,draft_kept,Braelon Allen,,11,1,starters,False
2024,1,LNO,draft_kept,Jalen Hurts,,3,1,starters,False
2024,1,LNO,draft_kept,Ezekiel Elliott,,8,12,bench,False
2024,1,LNO,draft_kept,Cooper Kupp,,5,1,starters,False
2024,1,LNO,draft_kept,Stefon Diggs,,4,12,starters,False
2024,1,LNO,draft_kept,Christian McCaffrey,,1,1,bench,False
2024,1,LNO,draft_kept,Josh Downs,,15,1,bench,False
2024,1,LNO,draft_kept,Courtland Sutton,,10,12,bench,False
2024,1,LNO,draft_kept,Adam Thielen,,12,12,bench,False
2024,1,LNO,added,Vikings D/ST,,,,starters,False
2024,1,LNO,dropped,Kendre Miller,0,16,12,,
2024,3,LNO,added,Colby Parkinson,,,,starters,False
2024,3,LNO,dropped,Courtland Sutton,2,10,12,,
2024,5,LNO,added,Deshaun Watson,,13,2,starters,False
2024,5,LNO,added,Tutu Atwell,,,,bench,False
2024,5,LNO,dropped,Colby Parkinson,4,,,,
2024,5,LNO,dropped,Adam Thielen,4,12,12,,
2024,6,LNO,added,Jake Elliott,,16,4,starters,False
2024,6,LNO,added,Darius Slayton,,,,bench,False
2024,6,LNO,added,Buccaneers D/ST,,,,starters,False
2024,6,LNO,dropped,Deshaun Watson,5,13,2,,
2024,6,LNO,dropped,Jahan Dotson,5,14,12,,
2024,6,LNO,dropped,Ezekiel Elliott,5,8,12,,
2024,7,LNO,added,Antonio Gibson,,11,11,starters,False
2024,7,LNO,dropped,Buccaneers D/St,6,,,,
2024,8,LNO,added,Romeo Doubs,,13,7,starters,False
2024,8,LNO,added,DeAndre Hopkins,,13,9,bench,False
2024,8,LNO,added,Roschon Johnson,,,,starters,False
2024,8,LNO,added,Justice Hill,,,,bench,False
2024,8,LNO,dropped,Jake Elliott,7,16,4,,
2024,8,LNO,dropped,Braelon Allen,7,11,1,,
2024,8,LNO,dropped,Darius Slayton,7,,,,
2024,8,LNO,dropped,Antonio Gibson,7,11,11,,
2024,9,LNO,added,Ezekiel Elliott,,8,12,bench,False
2024,9,LNO,added,Adam Thielen,,12,12,bench,False
2024,9,LNO,dropped,Tutu Atwell,8,,,,
2024,9,LNO,dropped,Stefon Diggs,8,4,12,,
2024,11,LNO,added,Blake Grupe,,,,starters,False
2024,11,LNO,added,Audric Estime,,,,bench,False
2024,11,LNO,dropped,Ezekiel Elliott,10,8,12,,
2024,11,LNO,dropped,Harrison Butker,10,13,1,,
2024,12,LNO,added,Jason Sanders,,16,6,starters,False
2024,12,LNO,dropped,Blake Grupe,11,,,,
2024,14,LNO,added,Devin Singletary,,8,1,starters,False
2024,14,LNO,added,Tre Tucker,,,,bench,False
2024,14,LNO,dropped,Christian Mccaffrey,13,1,1,,
2024,14,LNO,dropped,Audric Estime,13,,,,
2024,15,LNO,added,Jerome Ford,,9,11,starters,False
2024,15,LNO,added,Jaleel McLaughlin,,9,5,bench,False
2024,15,LNO,dropped,Tre Tucker,14,,,,
2024,15,LNO,dropped,Chris Olave,14,2,1,,
2024,17,LNO,added,Mason Rudolph,,,,starters,False
2024,17,LNO,dropped,Jaleel Mclaughlin,16,9,5,,
2024,1,WZRD,draft_kept,Brandon Aubrey,,13,4,starters,False
2024,1,WZRD,draft_kept,Nick Chubb,,7,4,bench,False
2024,1,WZRD,draft_kept,Mark Andrews,,6,9,bench,False
2024,1,WZRD,draft_kept,Jared Goff,,11,4,starters,False
2024,1,WZRD,draft_kept,Travis Kelce,,2,4,starters,False
2024,1,WZRD,draft_kept,Saints D/ST,,16,9,bench,False
2024,1,WZRD,draft_kept,DeVonta Smith,,5,4,starters,False
2024,1,WZRD,draft_kept,Xavier Legette,,10,9,bench,False
2024,1,WZRD,draft_kept,Amon-Ra St. Brown,,1,4,starters,False
2024,1,WZRD,draft_kept,Alvin Kamara,,4,9,starters,False
2024,1,WZRD,draft_kept,De'Von Achane,,3,4,starters,False
2024,1,WZRD,draft_kept,Javonte Williams,,8,9,starters,False
2024,1,WZRD,draft_kept,Jayden Reed,,9,4,bench,False
2024,1,WZRD,draft_kept,Aaron Rodgers,,12,9,bench,False
2024,1,WZRD,draft_kept,Brandin Cooks,,14,9,bench,False
2024,1,WZRD,draft_kept,Lions D/ST,,15,4,starters,False
2024,2,WZRD,added,Jaguars D/ST,,,,starters,False
2024,2,WZRD,dropped,Lions D/St,1,15,4,,
2024,3,WZRD,added,Quentin Johnston,,,,bench,False
2024,3,WZRD,added,Geno Smith,,,,starters,False
2024,3,WZRD,added,Texans D/ST,,16,8,bench,False
2024,3,WZRD,dropped,Jaguars D/St,2,,,,
2024,3,WZRD,dropped,Brandin Cooks,2,14,9,,
2024,3,WZRD,dropped,Aaron Rodgers,2,12,9,,
2024,4,WZRD,added,Andy Dalton,,,,bench,False
2024,4,WZRD,added,Clyde Edwards-Helaire,,,,bench,False
2024,4,WZRD,dropped,Jared Goff,3,11,4,,
2024,4,WZRD,dropped,Texans D/St,3,16,8,,
2024,6,WZRD,added,Kirk Cousins,,13,8,starters,False
2024,6,WZRD,dropped,Andy Dalton,5,,,,
2024,7,WZRD,added,Will Reichard,,,,starters,False
2024,7,WZRD,dropped,Clyde Edwards-Helaire,6,,,,
2024,8,WZRD,added,Chargers D/ST,,,,starters,False
2024,8,WZRD,dropped,Saints D/St,7,16,9,,
2024,11,WZRD,added,Dolphins D/ST,,,,starters,False
2024,11,WZRD,dropped,Chargers D/St,10,,,,
2024,12,WZRD,added,Anthony Richardson,,4,3,starters,False
2024,12,WZRD,dropped,Will Reichard,11,,,,
2024,13,WZRD,added,Cowboys D/ST,,12,7,starters,False
2024,13,WZRD,dropped,Dolphins D/St,12,,,,
2024,14,WZRD,added,Saints D/ST,,16,9,starters,False
2024,14,WZRD,dropped,Cowboys D/St,13,12,7,,
2024,15,WZRD,added,Jameis Winston,,,,starters,False
2024,15,WZRD,added,Jets D/ST,,12,2,starters,False
2024,15,WZRD,dropped,Kirk Cousins,14,13,8,,
2024,15,WZRD,dropped,Saints D/St,14,16,9,,
2024,16,WZRD,added,Falcons D/ST,,,,starters,False
2024,16,WZRD,added,Michael Penix Jr.,,,,bench,False
2024,16,WZRD,dropped,Jameis Winston,15,,,,
2024,16,WZRD,dropped,Jets D/St,15,12,2,,
2024,17,WZRD,added,Dolphins D/ST,,,,starters,False
2024,17,WZRD,dropped,Falcons D/St,16,,,,
2024,1,MXLB,draft_kept,Ty Chandler,,10,11,bench,False
2024,1,MXLB,draft_kept,Rhamondre Stevenson,,6,11,starters,False
2024,1,MXLB,draft_kept,Diontae Johnson,,8,11,bench,False
2024,1,MXLB,draft_kept,Deshaun Watson,,13,2,bench,False
2024,1,MXLB,draft_kept,Khalil Herbert,,15,2,bench,False
2024,1,MXLB,draft_kept,Tyjae Spears,,9,2,bench,False
2024,1,MXLB,draft_kept,Browns D/ST,,14,11,starters,False
2024,1,MXLB,draft_kept,Michael Pittman Jr.,,5,2,starters,False
2024,1,MXLB,draft_kept,Chris Godwin,,7,2,bench,False
2024,1,MXLB,draft_kept,Cole Kmet,,11,2,starters,False
2024,1,MXLB,draft_kept,CeeDee Lamb,,1,2,starters,False
2024,1,MXLB,draft_kept,Josh Allen,,3,2,starters,False
2024,1,MXLB,draft_kept,Aaron Jones,,4,11,starters,False
2024,1,MXLB,draft_kept,Rachaad White,,2,2,starters,False
2024,1,MXLB,draft_kept,DeMario Douglas,,12,11,bench,False
2024,1,MXLB,added,Cameron Dicker,,,,starters,False
2024,2,MXLB,added,Matthew Stafford,,,,bench,False
2024,2,MXLB,added,Miles Sanders,,,,bench,False
2024,2,MXLB,added,Colby Parkinson,,,,starters,False
2024,2,MXLB,added,Demarcus Robinson,,,,bench,False
2024,2,MXLB,dropped,Deshaun Watson,1,13,2,,
2024,2,MXLB,dropped,Khalil Herbert,1,15,2,,
2024,2,MXLB,dropped,Cole Kmet,1,11,2,,
2024,2,MXLB,dropped,Demario Douglas,1,12,11,,
2024,3,MXLB,added,Hunter Henry,,,,starters,False
2024,3,MXLB,dropped,Colby Parkinson,2,,,,
